date,conflict_phase,airline,iata_code,origin,destination,original_distance_km,price,estimated_passengers,route_revenue_usd,fuel_pct_of_cost
2021-11,Recovery & Surge,British Airways,BA,London,Dubai,5500,666.24,210,139910.4,97.84
2021-12,Recovery & Surge,British Airways,BA,London,Dubai,5500,595.77,229,136431.33,97.64
2022-01,Recovery & Surge,British Airways,BA,London,Dubai,5500,487.18,213,103769.34,97.22
2022-02,Recovery & Surge,British Airways,BA,London,Dubai,5500,454.84,263,119622.92,97.06
2022-03,Ukraine War Shock,British Airways,BA,London,Dubai,5500,922.59,236,217731.24,98.32
2022-04,Ukraine War Shock,British Airways,BA,London,Dubai,5500,879.03,246,216241.38,98.26
2022-05,Ukraine War Shock,British Airways,BA,London,Dubai,5500,777.45,267,207579.15,98.09
2022-06,Ukraine War Shock,British Airways,BA,London,Dubai,5500,821.44,274,225074.56,98.17
2022-07,Ukraine War Shock,British Airways,BA,London,Dubai,5500,582.35,248,144422.8,97.59
2022-08,Ukraine War Shock,British Airways,BA,London,Dubai,5500,733.99,258,189369.42,98
2022-09,Ukraine War Shock,British Airways,BA,London,Dubai,5500,603.38,265,159895.7,97.66
2022-10,Ukraine War Shock,British Airways,BA,London,Dubai,5500,666.78,231,154026.18,97.84
2022-11,Ukraine War Shock,British Airways,BA,London,Dubai,5500,620.07,263,163078.41,97.71
2022-12,Ukraine War Shock,British Airways,BA,London,Dubai,5500,699.78,259,181243.02,97.92
2023-01,Stabilisation,British Airways,BA,London,Dubai,5500,602.18,243,146329.74,97.66
2023-02,Stabilisation,British Airways,BA,London,Dubai,5500,560.64,235,131750.4,97.52
2023-03,Stabilisation,British Airways,BA,London,Dubai,5500,692.85,283,196076.55,97.9
2023-04,Stabilisation,British Airways,BA,London,Dubai,5500,639.02,283,180842.66,97.77
2023-05,Stabilisation,British Airways,BA,London,Dubai,5500,707.38,262,185333.56,97.94
2023-06,Stabilisation,British Airways,BA,London,Dubai,5500,699.38,238,166452.44,97.92
2023-07,Stabilisation,British Airways,BA,London,Dubai,5500,605.12,266,160961.92,97.67
2023-08,Stabilisation,British Airways,BA,London,Dubai,5500,670.67,260,174374.2,97.85
2023-09,Stabilisation,British Airways,BA,London,Dubai,5500,534.29,250,133572.5,97.42
2023-10,Gaza-Israel Conflict,British Airways,BA,London,Dubai,5500,548.78,219,120182.82,97.47
2023-11,Gaza-Israel Conflict,British Airways,BA,London,Dubai,5500,513.69,280,143833.2,97.34
2023-12,Gaza-Israel Conflict,British Airways,BA,London,Dubai,5500,586.91,227,133228.57,97.61
2024-01,Gaza-Israel Conflict,British Airways,BA,London,Dubai,5500,616.49,239,147341.11,97.7
2024-02,Gaza-Israel Conflict,British Airways,BA,London,Dubai,5500,570.87,235,134154.45,97.55
2024-03,Gaza-Israel Conflict,British Airways,BA,London,Dubai,5500,667.94,221,147614.74,97.84
2024-04,Gaza-Israel Conflict,British Airways,BA,London,Dubai,5500,637.56,211,134525.16,97.76
2024-05,Gaza-Israel Conflict,British Airways,BA,London,Dubai,5500,583.92,279,162913.68,97.6
2024-06,Gaza-Israel Conflict,British Airways,BA,London,Dubai,5500,616.04,265,163250.6,97.7
2024-07,Gaza-Israel Conflict,British Airways,BA,London,Dubai,5500,578.54,211,122071.94,97.58
2024-08,Gaza-Israel Conflict,British Airways,BA,London,Dubai,5500,714.84,261,186573.24,97.96
2024-09,Gaza-Israel Conflict,British Airways,BA,London,Dubai,5500,554.22,219,121374.18,97.49
2024-10,Gaza-Israel Conflict,British Airways,BA,London,Dubai,5500,721.6,264,190502.4,97.97
2024-11,Gaza-Israel Conflict,British Airways,BA,London,Dubai,5500,693.79,247,171366.13,97.91
2024-12,Pre-Iran Escalation,British Airways,BA,London,Dubai,5500,571.84,283,161830.72,97.56
2025-01,Pre-Iran Escalation,British Airways,BA,London,Dubai,5500,635.73,242,153846.66,97.76
2025-02,Pre-Iran Escalation,British Airways,BA,London,Dubai,5500,782.26,266,208081.16,98.1
2025-03,Pre-Iran Escalation,British Airways,BA,London,Dubai,5500,780.46,213,166237.98,98.09
2025-04,Pre-Iran Escalation,British Airways,BA,London,Dubai,5500,785.54,280,219951.2,98.1
2025-05,Pre-Iran Escalation,British Airways,BA,London,Dubai,5500,786.69,252,198245.88,98.1
2025-06,Pre-Iran Escalation,British Airways,BA,London,Dubai,5500,607.91,233,141643.03,97.67
2025-07,Pre-Iran Escalation,British Airways,BA,London,Dubai,5500,719.21,219,157506.99,97.97
2025-08,Pre-Iran Escalation,British Airways,BA,London,Dubai,5500,631.51,258,162929.58,97.74
2025-09,Pre-Iran Escalation,British Airways,BA,London,Dubai,5500,777.03,265,205912.95,98.09
2025-10,Pre-Iran Escalation,British Airways,BA,London,Dubai,5500,714.84,216,154405.44,97.96
2025-11,Pre-Iran Escalation,British Airways,BA,London,Dubai,5500,695.28,222,154352.16,97.91
2025-12,US-Iran War Conflict,British Airways,BA,London,Dubai,5500,996.71,0,0,98.62
2026-01,US-Iran War Conflict,British Airways,BA,London,Dubai,5500,1011.22,265,267973.3,98.74
2026-02,US-Iran War Conflict,British Airways,BA,London,Dubai,5500,1283.44,277,355512.88,98.83
2026-03,US-Iran War Conflict,British Airways,BA,London,Dubai,5500,1359.51,0,0,98.9
2019-01,Pre-Pandemic Baseline,Air France,AF,Paris,Dubai,5262,420.06,240,100814.4,96.95
2019-02,Pre-Pandemic Baseline,Air France,AF,Paris,Dubai,5262,468.01,265,124022.65,97.21
2019-03,Pre-Pandemic Baseline,Air France,AF,Paris,Dubai,5262,435.29,216,94022.64,97.03
2019-04,Pre-Pandemic Baseline,Air France,AF,Paris,Dubai,5262,411.86,222,91432.92,96.9
2019-05,Pre-Pandemic Baseline,Air France,AF,Paris,Dubai,5262,409.43,243,99491.49,96.88
2019-06,Pre-Pandemic Baseline,Air France,AF,Paris,Dubai,5262,411.34,212,87204.08,96.89
2019-07,Pre-Pandemic Baseline,Air France,AF,Paris,Dubai,5262,397.24,239,94940.36,96.8
2019-08,Pre-Pandemic Baseline,Air France,AF,Paris,Dubai,5262,457.14,266,121599.24,97.15
2019-09,Pre-Pandemic Baseline,Air France,AF,Paris,Dubai,5262,428.09,259,110875.31,96.99
2019-10,Pre-Pandemic Baseline,Air France,AF,Paris,Dubai,5262,435.96,236,102886.56,97.04
2019-11,Pre-Pandemic Baseline,Air France,AF,Paris,Dubai,5262,389.68,210,81832.8,96.75
2019-12,Pre-Pandemic Baseline,Air France,AF,Paris,Dubai,5262,429.88,230,98872.4,97
2020-01,Pre-Pandemic Baseline,Air France,AF,Paris,Dubai,5262,425.36,268,113996.48,96.98
2020-02,Pre-Pandemic Baseline,Air France,AF,Paris,Dubai,5262,385.47,235,90585.45,96.72
2020-03,COVID-19 Collapse,Air France,AF,Paris,Dubai,5262,120.77,238,28743.26,91.19
2020-04,COVID-19 Collapse,Air France,AF,Paris,Dubai,5262,117.43,215,25247.45,90.98
2020-05,COVID-19 Collapse,Air France,AF,Paris,Dubai,5262,130.01,255,33152.55,91.73
2020-06,COVID-19 Collapse,Air France,AF,Paris,Dubai,5262,294.94,256,75504.64,95.9
2020-07,COVID-19 Collapse,Air France,AF,Paris,Dubai,5262,267.88,242,64826.96,95.55
2020-08,COVID-19 Collapse,Air France,AF,Paris,Dubai,5262,258.52,267,69024.84,95.41
2020-09,COVID-19 Collapse,Air France,AF,Paris,Dubai,5262,299.65,275,82403.75,95.95
2020-10,COVID-19 Collapse,Air France,AF,Paris,Dubai,5262,239.66,266,63749.56,95.11
2020-11,COVID-19 Collapse,Air France,AF,Paris,Dubai,5262,250.23,250,62557.5,95.28
2020-12,COVID-19 Collapse,Air France,AF,Paris,Dubai,5262,262.68,280,73550.4,95.47
2021-01,COVID-19 Collapse,Air France,AF,Paris,Dubai,5262,495.82,238,118005.16,97.33
2021-02,COVID-19 Collapse,Air France,AF,Paris,Dubai,5262,602.43,259,156029.37,97.72
2021-03,COVID-19 Collapse,Air France,AF,Paris,Dubai,5262,480.58,253,121586.74,97.27
2021-04,COVID-19 Collapse,Air France,AF,Paris,Dubai,5262,531.8,273,145181.4,97.48
2021-05,COVID-19 Collapse,Air France,AF,Paris,Dubai,5262,560.23,247,138376.81,97.58
2021-06,Recovery & Surge,Air France,AF,Paris,Dubai,5262,451.67,251,113369.17,97.12
2021-07,Recovery & Surge,Air France,AF,Paris,Dubai,5262,524.75,244,128039,97.45
2021-08,Recovery & Surge,Air France,AF,Paris,Dubai,5262,479.08,220,105397.6,97.26
2021-09,Recovery & Surge,Air France,AF,Paris,Dubai,5262,443.32,276,122356.32,97.08
2021-10,Recovery & Surge,Air France,AF,Paris,Dubai,5262,628.2,274,172126.8,97.8
2021-11,Recovery & Surge,Air France,AF,Paris,Dubai,5262,637.4,262,166998.8,97.82
2021-12,Recovery & Surge,Air France,AF,Paris,Dubai,5262,569.99,236,134517.64,97.62
2022-01,Recovery & Surge,Air France,AF,Paris,Dubai,5262,466.1,236,109999.6,97.2
2022-02,Recovery & Surge,Air France,AF,Paris,Dubai,5262,435.16,212,92253.92,97.03
2022-03,Ukraine War Shock,Air France,AF,Paris,Dubai,5262,882.67,215,189774.05,98.31
2022-04,Ukraine War Shock,Air France,AF,Paris,Dubai,5262,840.99,248,208565.52,98.25
2022-05,Ukraine War Shock,Air France,AF,Paris,Dubai,5262,743.79,213,158427.27,98.07
2022-06,Ukraine War Shock,Air France,AF,Paris,Dubai,5262,785.9,0,0,98.15
2022-07,Ukraine War Shock,Air France,AF,Paris,Dubai,5262,557.15,228,127030.2,97.57
2022-08,Ukraine War Shock,Air France,AF,Paris,Dubai,5262,702.23,238,167130.74,97.98
2022-09,Ukraine War Shock,Air France,AF,Paris,Dubai,5262,577.27,246,142008.42,97.64
2022-10,Ukraine War Shock,Air France,AF,Paris,Dubai,5262,637.93,234,149275.62,97.82
2022-11,Ukraine War Shock,Air France,AF,Paris,Dubai,5262,593.24,280,166107.2,97.69
2022-12,Ukraine War Shock,Air France,AF,Paris,Dubai,5262,669.5,281,188129.5,97.9
2023-01,Stabilisation,Air France,AF,Paris,Dubai,5262,576.12,214,123289.68,97.64
2023-02,Stabilisation,Air France,AF,Paris,Dubai,5262,536.38,283,151795.54,97.5
2023-03,Stabilisation,Air France,AF,Paris,Dubai,5262,662.86,222,147154.92,97.89
2023-04,Stabilisation,Air France,AF,Paris,Dubai,5262,611.37,234,143060.58,97.75
2023-05,Stabilisation,Air France,AF,Paris,Dubai,5262,676.76,272,184078.72,97.92
2023-06,Stabilisation,Air France,AF,Paris,Dubai,5262,669.12,261,174640.32,97.9
2023-07,Stabilisation,Air France,AF,Paris,Dubai,5262,578.94,214,123893.16,97.65
2023-08,Stabilisation,Air France,AF,Paris,Dubai,5262,641.65,268,171962.2,97.83
2023-09,Stabilisation,Air France,AF,Paris,Dubai,5262,511.17,259,132393.03,97.4
2023-10,Gaza-Israel Conflict,Air France,AF,Paris,Dubai,5262,525.04,281,147536.24,97.46
2023-11,Gaza-Israel Conflict,Air France,AF,Paris,Dubai,5262,491.46,278,136625.88,97.31
2023-12,Gaza-Israel Conflict,Air France,AF,Paris,Dubai,5262,561.51,283,158907.33,97.59
2024-01,Gaza-Israel Conflict,Air France,AF,Paris,Dubai,5262,589.81,244,143913.64,97.68
2024-02,Gaza-Israel Conflict,Air France,AF,Paris,Dubai,5262,546.17,262,143096.54,97.54
2024-03,Gaza-Israel Conflict,Air France,AF,Paris,Dubai,5262,639.05,282,180212.1,97.83
2024-04,Gaza-Israel Conflict,Air France,AF,Paris,Dubai,5262,609.98,210,128095.8,97.74
2024-05,Gaza-Israel Conflict,Air France,AF,Paris,Dubai,5262,558.66,269,150279.54,97.58
2024-06,Gaza-Israel Conflict,Air France,AF,Paris,Dubai,5262,589.38,214,126127.32,97.68
2024-07,Gaza-Israel Conflict,Air France,AF,Paris,Dubai,5262,553.5,284,157194,97.56
2024-08,Gaza-Israel Conflict,Air France,AF,Paris,Dubai,5262,683.9,211,144302.9,97.94
2024-09,Gaza-Israel Conflict,Air France,AF,Paris,Dubai,5262,530.24,251,133090.24,97.48
2024-10,Gaza-Israel Conflict,Air France,AF,Paris,Dubai,5262,690.37,249,171902.13,97.95
2024-11,Gaza-Israel Conflict,Air France,AF,Paris,Dubai,5262,663.77,232,153994.64,97.89
2024-12,Pre-Iran Escalation,Air France,AF,Paris,Dubai,5262,547.09,264,144431.76,97.54
2025-01,Pre-Iran Escalation,Air France,AF,Paris,Dubai,5262,608.21,229,139280.09,97.74
2025-02,Pre-Iran Escalation,Air France,AF,Paris,Dubai,5262,748.41,231,172882.71,98.08
2025-03,Pre-Iran Escalation,Air France,AF,Paris,Dubai,5262,746.69,223,166511.87,98.08
2025-04,Pre-Iran Escalation,Air France,AF,Paris,Dubai,5262,751.55,263,197657.65,98.09
2025-05,Pre-Iran Escalation,Air France,AF,Paris,Dubai,5262,752.64,222,167086.08,98.09
2025-06,Pre-Iran Escalation,Air France,AF,Paris,Dubai,5262,581.62,277,161108.74,97.66
2025-07,Pre-Iran Escalation,Air France,AF,Paris,Dubai,5262,688.09,231,158948.79,97.95
2025-08,Pre-Iran Escalation,Air France,AF,Paris,Dubai,5262,604.18,248,149836.64,97.73
2025-09,Pre-Iran Escalation,Air France,AF,Paris,Dubai,5262,743.41,245,182135.45,98.07
2025-10,Pre-Iran Escalation,Air France,AF,Paris,Dubai,5262,683.9,262,179181.8,97.94
2025-11,Pre-Iran Escalation,Air France,AF,Paris,Dubai,5262,665.2,227,151000.4,97.89
2025-12,US-Iran War Conflict,Air France,AF,Paris,Dubai,5262,953.58,0,0,98.69
2026-01,US-Iran War Conflict,Air France,AF,Paris,Dubai,5262,967.45,0,0,98.61
2026-02,US-Iran War Conflict,Air France,AF,Paris,Dubai,5262,1227.9,0,0,98.91
2026-03,US-Iran War Conflict,Air France,AF,Paris,Dubai,5262,1300.68,273,355085.64,98.89
2019-01,Pre-Pandemic Baseline,KLM,KL,Amsterdam,Dubai,5271,420.77,262,110241.74,96.94
2019-02,Pre-Pandemic Baseline,KLM,KL,Amsterdam,Dubai,5271,468.81,223,104544.63,97.2
2019-03,Pre-Pandemic Baseline,KLM,KL,Amsterdam,Dubai,5271,436.03,245,106827.35,97.03
2019-04,Pre-Pandemic Baseline,KLM,KL,Amsterdam,Dubai,5271,412.58,257,106033.06,96.89
2019-05,Pre-Pandemic Baseline,KLM,KL,Amsterdam,Dubai,5271,410.12,262,107451.44,96.88
2019-06,Pre-Pandemic Baseline,KLM,KL,Amsterdam,Dubai,5271,412.04,279,114959.16,96.89
2019-07,Pre-Pandemic Baseline,KLM,KL,Amsterdam,Dubai,5271,397.91,275,109425.25,96.8
2019-08,Pre-Pandemic Baseline,KLM,KL,Amsterdam,Dubai,5271,457.93,234,107155.62,97.15
2019-09,Pre-Pandemic Baseline,KLM,KL,Amsterdam,Dubai,5271,428.82,219,93911.58,96.99
2019-10,Pre-Pandemic Baseline,KLM,KL,Amsterdam,Dubai,5271,436.7,217,94763.9,97.03
2019-11,Pre-Pandemic Baseline,KLM,KL,Amsterdam,Dubai,5271,390.35,282,110078.7,96.75
2019-12,Pre-Pandemic Baseline,KLM,KL,Amsterdam,Dubai,5271,430.62,281,121004.22,97
2020-01,Pre-Pandemic Baseline,KLM,KL,Amsterdam,Dubai,5271,426.08,271,115467.68,96.97
2020-02,Pre-Pandemic Baseline,KLM,KL,Amsterdam,Dubai,5271,386.13,283,109274.79,96.72
2020-03,COVID-19 Collapse,KLM,KL,Amsterdam,Dubai,5271,120.97,230,27823.1,91.18
2020-04,COVID-19 Collapse,KLM,KL,Amsterdam,Dubai,5271,117.64,271,31880.44,90.96
2020-05,COVID-19 Collapse,KLM,KL,Amsterdam,Dubai,5271,130.22,247,32164.34,91.72
2020-06,COVID-19 Collapse,KLM,KL,Amsterdam,Dubai,5271,295.45,269,79476.05,95.89
2020-07,COVID-19 Collapse,KLM,KL,Amsterdam,Dubai,5271,268.33,255,68424.15,95.54
2020-08,COVID-19 Collapse,KLM,KL,Amsterdam,Dubai,5271,258.96,273,70696.08,95.41
2020-09,COVID-19 Collapse,KLM,KL,Amsterdam,Dubai,5271,300.16,239,71738.24,95.95
2020-10,COVID-19 Collapse,KLM,KL,Amsterdam,Dubai,5271,240.06,284,68177.04,95.1
2020-11,COVID-19 Collapse,KLM,KL,Amsterdam,Dubai,5271,250.66,226,56649.16,95.28
2020-12,COVID-19 Collapse,KLM,KL,Amsterdam,Dubai,5271,263.14,260,68416.4,95.47
2021-01,COVID-19 Collapse,KLM,KL,Amsterdam,Dubai,5271,496.67,270,134100.9,97.33
2021-02,COVID-19 Collapse,KLM,KL,Amsterdam,Dubai,5271,603.46,253,152675.38,97.72
2021-03,COVID-19 Collapse,KLM,KL,Amsterdam,Dubai,5271,481.41,231,111205.71,97.26
2021-04,COVID-19 Collapse,KLM,KL,Amsterdam,Dubai,5271,532.71,252,134242.92,97.48
2021-05,COVID-19 Collapse,KLM,KL,Amsterdam,Dubai,5271,561.18,247,138611.46,97.58
2021-06,Recovery & Surge,KLM,KL,Amsterdam,Dubai,5271,452.44,224,101346.56,97.12
2021-07,Recovery & Surge,KLM,KL,Amsterdam,Dubai,5271,525.65,267,140348.55,97.45
2021-08,Recovery & Surge,KLM,KL,Amsterdam,Dubai,5271,479.89,230,110374.7,97.25
2021-09,Recovery & Surge,KLM,KL,Amsterdam,Dubai,5271,444.08,272,120789.76,97.07
2021-10,Recovery & Surge,KLM,KL,Amsterdam,Dubai,5271,629.27,226,142215.02,97.79
2021-11,Recovery & Surge,KLM,KL,Amsterdam,Dubai,5271,638.49,247,157707.03,97.82
2021-12,Recovery & Surge,KLM,KL,Amsterdam,Dubai,5271,570.97,262,149594.14,97.61
2022-01,Recovery & Surge,KLM,KL,Amsterdam,Dubai,5271,466.9,284,132599.6,97.19
2022-02,Recovery & Surge,KLM,KL,Amsterdam,Dubai,5271,435.9,230,100257,97.03
2022-03,Ukraine War Shock,KLM,KL,Amsterdam,Dubai,5271,884.17,257,227231.69,98.31
2022-04,Ukraine War Shock,KLM,KL,Amsterdam,Dubai,5271,842.44,221,186179.24,98.24
2022-05,Ukraine War Shock,KLM,KL,Amsterdam,Dubai,5271,745.07,271,201913.97,98.07
2022-06,Ukraine War Shock,KLM,KL,Amsterdam,Dubai,5271,787.24,274,215703.76,98.15
2022-07,Ukraine War Shock,KLM,KL,Amsterdam,Dubai,5271,558.1,276,154035.6,97.57
2022-08,Ukraine War Shock,KLM,KL,Amsterdam,Dubai,5271,703.44,280,196963.2,97.98
2022-09,Ukraine War Shock,KLM,KL,Amsterdam,Dubai,5271,578.26,236,136469.36,97.64
2022-10,Ukraine War Shock,KLM,KL,Amsterdam,Dubai,5271,639.02,259,165506.18,97.82
2022-11,Ukraine War Shock,KLM,KL,Amsterdam,Dubai,5271,594.25,233,138460.25,97.69
2022-12,Ukraine War Shock,KLM,KL,Amsterdam,Dubai,5271,670.65,270,181075.5,97.9
2023-01,Stabilisation,KLM,KL,Amsterdam,Dubai,5271,577.1,241,139081.1,97.63
2023-02,Stabilisation,KLM,KL,Amsterdam,Dubai,5271,537.3,251,134862.3,97.49
2023-03,Stabilisation,KLM,KL,Amsterdam,Dubai,5271,663.99,219,145413.81,97.88
2023-04,Stabilisation,KLM,KL,Amsterdam,Dubai,5271,612.42,273,167190.66,97.74
2023-05,Stabilisation,KLM,KL,Amsterdam,Dubai,5271,677.92,246,166768.32,97.92
2023-06,Stabilisation,KLM,KL,Amsterdam,Dubai,5271,670.26,258,172927.08,97.9
2023-07,Stabilisation,KLM,KL,Amsterdam,Dubai,5271,579.92,260,150779.2,97.64
2023-08,Stabilisation,KLM,KL,Amsterdam,Dubai,5271,642.74,230,147830.2,97.83
2023-09,Stabilisation,KLM,KL,Amsterdam,Dubai,5271,512.04,269,137738.76,97.4
2023-10,Gaza-Israel Conflict,KLM,KL,Amsterdam,Dubai,5271,525.93,272,143052.96,97.45
2023-11,Gaza-Israel Conflict,KLM,KL,Amsterdam,Dubai,5271,492.3,248,122090.4,97.31
2023-12,Gaza-Israel Conflict,KLM,KL,Amsterdam,Dubai,5271,562.48,277,155806.96,97.59
2024-01,Gaza-Israel Conflict,KLM,KL,Amsterdam,Dubai,5271,590.82,222,131162.04,97.68
2024-02,Gaza-Israel Conflict,KLM,KL,Amsterdam,Dubai,5271,547.11,241,131853.51,97.53
2024-03,Gaza-Israel Conflict,KLM,KL,Amsterdam,Dubai,5271,640.13,213,136347.69,97.82
2024-04,Gaza-Israel Conflict,KLM,KL,Amsterdam,Dubai,5271,611.03,239,146036.17,97.74
2024-05,Gaza-Israel Conflict,KLM,KL,Amsterdam,Dubai,5271,559.61,284,158929.24,97.58
2024-06,Gaza-Israel Conflict,KLM,KL,Amsterdam,Dubai,5271,590.38,244,144052.72,97.68
2024-07,Gaza-Israel Conflict,KLM,KL,Amsterdam,Dubai,5271,554.45,241,133622.45,97.56
2024-08,Gaza-Israel Conflict,KLM,KL,Amsterdam,Dubai,5271,685.07,261,178803.27,97.94
2024-09,Gaza-Israel Conflict,KLM,KL,Amsterdam,Dubai,5271,531.16,213,113137.08,97.47
2024-10,Gaza-Israel Conflict,KLM,KL,Amsterdam,Dubai,5271,691.56,236,163208.16,97.95
2024-11,Gaza-Israel Conflict,KLM,KL,Amsterdam,Dubai,5271,664.9,249,165560.1,97.89
2024-12,Pre-Iran Escalation,KLM,KL,Amsterdam,Dubai,5271,548.03,246,134815.38,97.53
2025-01,Pre-Iran Escalation,KLM,KL,Amsterdam,Dubai,5271,609.26,258,157189.08,97.74
2025-02,Pre-Iran Escalation,KLM,KL,Amsterdam,Dubai,5271,749.7,220,164934,98.08
2025-03,Pre-Iran Escalation,KLM,KL,Amsterdam,Dubai,5271,747.96,240,179510.4,98.07
2025-04,Pre-Iran Escalation,KLM,KL,Amsterdam,Dubai,5271,752.84,257,193479.88,98.08
2025-05,Pre-Iran Escalation,KLM,KL,Amsterdam,Dubai,5271,753.93,232,174911.76,98.09
2025-06,Pre-Iran Escalation,KLM,KL,Amsterdam,Dubai,5271,582.6,255,148563,97.65
2025-07,Pre-Iran Escalation,KLM,KL,Amsterdam,Dubai,5271,689.26,281,193682.06,97.95
2025-08,Pre-Iran Escalation,KLM,KL,Amsterdam,Dubai,5271,605.22,279,168856.38,97.72
2025-09,Pre-Iran Escalation,KLM,KL,Amsterdam,Dubai,5271,744.68,264,196595.52,98.07
2025-10,Pre-Iran Escalation,KLM,KL,Amsterdam,Dubai,5271,685.07,223,152770.61,97.94
2025-11,Pre-Iran Escalation,KLM,KL,Amsterdam,Dubai,5271,666.34,268,178579.12,97.89
2025-12,US-Iran War Conflict,KLM,KL,Amsterdam,Dubai,5271,955.21,0,0,98.62
2026-01,US-Iran War Conflict,KLM,KL,Amsterdam,Dubai,5271,969.11,226,219018.86,98.66
2026-02,US-Iran War Conflict,KLM,KL,Amsterdam,Dubai,5271,1229.99,233,286587.67,98.87
2026-03,US-Iran War Conflict,KLM,KL,Amsterdam,Dubai,5271,1302.9,267,347874.3,98.93
2019-01,Pre-Pandemic Baseline,Turkish Airlines,TK,Istanbul,Dubai,2622,209.31,235,49187.85,97.37
2019-02,Pre-Pandemic Baseline,Turkish Airlines,TK,Istanbul,Dubai,2622,233.2,224,52236.8,97.59
2019-03,Pre-Pandemic Baseline,Turkish Airlines,TK,Istanbul,Dubai,2622,216.9,254,55092.6,97.44
2019-04,Pre-Pandemic Baseline,Turkish Airlines,TK,Istanbul,Dubai,2622,205.22,244,50073.68,97.32
2019-05,Pre-Pandemic Baseline,Turkish Airlines,TK,Istanbul,Dubai,2622,204.02,211,43048.22,97.31
2019-06,Pre-Pandemic Baseline,Turkish Airlines,TK,Istanbul,Dubai,2622,204.97,230,47143.1,97.32
2019-07,Pre-Pandemic Baseline,Turkish Airlines,TK,Istanbul,Dubai,2622,197.95,212,41965.4,97.24
2019-08,Pre-Pandemic Baseline,Turkish Airlines,TK,Istanbul,Dubai,2622,227.79,267,60819.93,97.54
2019-09,Pre-Pandemic Baseline,Turkish Airlines,TK,Istanbul,Dubai,2622,213.31,281,59940.11,97.41
2019-10,Pre-Pandemic Baseline,Turkish Airlines,TK,Istanbul,Dubai,2622,217.23,247,53655.81,97.45
2019-11,Pre-Pandemic Baseline,Turkish Airlines,TK,Istanbul,Dubai,2622,194.17,251,48736.67,97.2
2019-12,Pre-Pandemic Baseline,Turkish Airlines,TK,Istanbul,Dubai,2622,214.21,273,58479.33,97.42
2020-01,Pre-Pandemic Baseline,Turkish Airlines,TK,Istanbul,Dubai,2622,211.95,211,44721.45,97.39
2020-02,Pre-Pandemic Baseline,Turkish Airlines,TK,Istanbul,Dubai,2622,192.08,222,42641.76,97.17
2020-03,COVID-19 Collapse,Turkish Airlines,TK,Istanbul,Dubai,2622,60.18,259,15586.62,92.34
2020-04,COVID-19 Collapse,Turkish Airlines,TK,Istanbul,Dubai,2622,58.52,265,15507.8,92.15
2020-05,COVID-19 Collapse,Turkish Airlines,TK,Istanbul,Dubai,2622,64.78,256,16583.68,92.82
2020-06,COVID-19 Collapse,Turkish Airlines,TK,Istanbul,Dubai,2622,146.97,280,41151.6,96.46
2020-07,COVID-19 Collapse,Turkish Airlines,TK,Istanbul,Dubai,2622,133.48,239,31901.72,96.15
2020-08,COVID-19 Collapse,Turkish Airlines,TK,Istanbul,Dubai,2622,128.82,251,32333.82,96.04
2020-09,COVID-19 Collapse,Turkish Airlines,TK,Istanbul,Dubai,2622,149.31,281,41956.11,96.5
2020-10,COVID-19 Collapse,Turkish Airlines,TK,Istanbul,Dubai,2622,119.42,277,33079.34,95.77
2020-11,COVID-19 Collapse,Turkish Airlines,TK,Istanbul,Dubai,2622,124.69,212,26434.28,95.92
2020-12,COVID-19 Collapse,Turkish Airlines,TK,Istanbul,Dubai,2622,130.9,236,30892.4,96.09
2021-01,COVID-19 Collapse,Turkish Airlines,TK,Istanbul,Dubai,2622,247.06,265,65470.9,97.7
2021-02,COVID-19 Collapse,Turkish Airlines,TK,Istanbul,Dubai,2622,300.19,210,63039.9,98.04
2021-03,COVID-19 Collapse,Turkish Airlines,TK,Istanbul,Dubai,2622,239.47,274,65614.78,97.64
2021-04,COVID-19 Collapse,Turkish Airlines,TK,Istanbul,Dubai,2622,264.99,247,65452.53,97.83
2021-05,COVID-19 Collapse,Turkish Airlines,TK,Istanbul,Dubai,2622,279.16,216,60298.56,97.92
2021-06,Recovery & Surge,Turkish Airlines,TK,Istanbul,Dubai,2622,225.07,243,54692.01,97.52
2021-07,Recovery & Surge,Turkish Airlines,TK,Istanbul,Dubai,2622,261.48,246,64324.08,97.81
2021-08,Recovery & Surge,Turkish Airlines,TK,Istanbul,Dubai,2622,238.72,237,56576.64,97.64
2021-09,Recovery & Surge,Turkish Airlines,TK,Istanbul,Dubai,2622,220.91,244,53902.04,97.48
2021-10,Recovery & Surge,Turkish Airlines,TK,Istanbul,Dubai,2622,313.03,276,86396.28,98.1
2021-11,Recovery & Surge,Turkish Airlines,TK,Istanbul,Dubai,2622,317.61,234,74320.74,98.12
2021-12,Recovery & Surge,Turkish Airlines,TK,Istanbul,Dubai,2622,284.03,282,80096.46,97.95
